_LINE,_FIVETRAN_SYNCED,QUARTER,LATITUDE,CUSTOMER_ID,GENDER,TECH_SUPPORT,SENIOR_CITIZEN,STREAMING_TV,ZIP_CODE,INTERNET_SERVICE,BIRTH_DATE,PAYMENT_METHOD,CHURN_REASON,PARTNER,DEVICE_PROTECTION,TOTAL_CHARGES,CHURN_LABEL,MULTIPLE_LINES,ONLINE_BACKUP,CITY,PAPERLESS_BILLING,LONGITUDE,MONTHLY_CHARGES,ONLINE_SECURITY,DEPENDENTS,PHONE_SERVICE,CLTV,STATE,COUNTRY_CODE,DATE_JOINED,STREAMING_MOVIES,CONTRACT,TENURE_MONTHS
4345,2025-10-29 13:44:01.807 Z,2020Q3,-29909,7029-IJEJK,Female,Yes,No,No,30111,DSL,1979-06-12 00:00:00.000 Z,Bank transfer (automatic),,No,No,2337.3,No,No phone service,No,Palembang,No,1047567,44.1,Yes,No,No,11686.5,Sumatera Selatan,ID,2020-08-18 00:00:00.000 Z,Yes,One year,53
5335,2025-10-29 13:44:01.903 Z,2020Q1,-51477,0129-KPTWJ,Male,No,No,Yes,90111,Fiber optic,2001-05-20 00:00:00.000 Z,Electronic check,,Yes,Yes,5395.05,No,No,No,Makassar,Yes,1194327,94.65,No,No,Yes,26975.25,Sulawesi Selatan,ID,2020-03-28 00:00:00.000 Z,Yes,Month-to-month,57
5956,2025-10-29 13:44:01.959 Z,2022Q4,35952,7880-XSOJX,Male,Yes,No,No,20111,DSL,1985-04-02 00:00:00.000 Z,Mailed check,,No,No,1060,No,No phone service,Yes,Medan,No,986722,42.4,Yes,No,No,2120,Sumatera Utara,ID,2022-12-10 00:00:00.000 Z,No,Month-to-month,25
17,2025-10-29 13:44:01.057 Z,2025Q3,-69175,1658-BYGOY,Male,No,Yes,Yes,40111,Fiber optic,1945-12-25 00:00:00.000 Z,Electronic check,Competitor made better offer,No,No,-763.6,Yes,Yes,No,Bandung,Yes,1076191,95.45,No,Yes,Yes,-763.6,Jawa Barat,ID,2025-08-07 00:00:00.000 Z,Yes,Month-to-month,-8
5453,2025-10-29 13:44:01.913 Z,2024Q2,35952,0868-VJRDR,Male,Yes,No,Yes,20111,Fiber optic,1963-06-15 00:00:00.000 Z,Credit card (automatic),,Yes,No,936.45,No,No,Yes,Medan,Yes,986722,104.05,Yes,No,Yes,936.45,Sumatera Utara,ID,2024-04-05 00:00:00.000 Z,Yes,Two year,9
6150,2025-10-29 13:44:01.978 Z,2023Q2,-72575,3197-NNYNB,Male,No,No,Yes,60119,Fiber optic,1972-09-25 00:00:00.000 Z,Credit card (automatic),,No,Yes,2102,No,Yes,Yes,Surabaya,No,1127521,105.1,No,No,Yes,4204,Jawa Timur,ID,2023-04-19 00:00:00.000 Z,Yes,Two year,20
4555,2025-10-29 13:44:01.826 Z,2024Q4,-69175,0512-FLFDW,Female,No,Yes,Yes,40111,Fiber optic,1935-01-30 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,201,No,Yes,No,Bandung,Yes,1076191,100.5,No,No,Yes,201,Jawa Barat,ID,2024-10-28 00:00:00.000 Z,Yes,One year,2
635,2025-10-29 13:44:01.277 Z,2024Q3,-29909,1254-IZEYF,Female,No,Yes,Yes,30111,Fiber optic,1948-09-29 00:00:00.000 Z,Electronic check,Competitor made better offer,No,No,599.7,Yes,Yes,Yes,Palembang,Yes,1047567,99.95,No,No,Yes,599.7,Sumatera Selatan,ID,2024-07-02 00:00:00.000 Z,Yes,Month-to-month,6
4040,2025-10-29 13:44:01.775 Z,2021Q1,35952,5312-IRCFR,Female,No,No,No,20111,Fiber optic,1997-09-19 00:00:00.000 Z,Electronic check,,Yes,Yes,4456.8,No,Yes,Yes,Medan,Yes,986722,92.85,No,Yes,Yes,17827.2,Sumatera Utara,ID,2021-01-04 00:00:00.000 Z,Yes,One year,48
1979,2025-10-29 13:44:01.522 Z,2024Q4,-86705,5716-EZXZN,Female,Yes,No,Yes,80114,Fiber optic,1962-09-13 00:00:00.000 Z,Credit card (automatic),,Yes,No,0,No,Yes,Yes,Denpasar,Yes,1152126,99.05,Yes,No,Yes,0,Bali,ID,2024-12-09 00:00:00.000 Z,No,Two year,0
3931,2025-10-29 13:44:01.766 Z,2025Q3,-69667,9163-GHAYE,Female,No,No,No,50135,DSL,2006-08-10 00:00:00.000 Z,Electronic check,,No,No,-390.8,No,No,Yes,Semarang,No,1104167,48.85,No,No,Yes,-390.8,Jawa Tengah,ID,2025-08-03 00:00:00.000 Z,No,Month-to-month,-8
4062,2025-10-29 13:44:01.776 Z,2024Q2,-69667,0258-NOKBL,Male,No,No,No,50135,Fiber optic,2001-11-14 00:00:00.000 Z,Electronic check,,No,Yes,632.8,No,No,Yes,Semarang,No,1104167,90.4,No,No,Yes,632.8,Jawa Tengah,ID,2024-05-22 00:00:00.000 Z,Yes,Month-to-month,7
945,2025-10-29 13:44:01.337 Z,2025Q1,35952,2612-RANWT,Female,No,No,Yes,20111,Fiber optic,1969-06-22 00:00:00.000 Z,Bank transfer (automatic),Price too high,No,Yes,-300.45,Yes,Yes,No,Medan,Yes,986722,100.15,No,No,Yes,-300.45,Sumatera Utara,ID,2025-03-03 00:00:00.000 Z,Yes,Month-to-month,-3
6214,2025-10-29 13:44:01.986 Z,2020Q3,-69667,0082-LDZUE,Male,No,No,No,50135,DSL,1981-01-12 00:00:00.000 Z,Mailed check,,No,No,2347.9,No,No,No,Semarang,Yes,1104167,44.3,No,No,Yes,11739.5,Jawa Tengah,ID,2020-08-11 00:00:00.000 Z,No,Month-to-month,53
4094,2025-10-29 13:44:01.777 Z,2024Q1,-77956,3865-QBWSJ,Male,No,Yes,No,55111,Fiber optic,1959-05-28 00:00:00.000 Z,Mailed check,,No,No,884.95,No,Yes,No,Yogyakarta,Yes,1103695,80.45,Yes,Yes,Yes,884.95,DI Yogyakarta,ID,2024-01-09 00:00:00.000 Z,No,Month-to-month,11
4205,2025-10-29 13:44:01.796 Z,2022Q2,-77956,9097-ZUBYC,Male,Yes,No,No,55111,DSL,1998-09-29 00:00:00.000 Z,Bank transfer (automatic),,Yes,No,1512.8,No,No,No,Yogyakarta,No,1103695,48.8,No,No,Yes,4538.4,DI Yogyakarta,ID,2022-05-29 00:00:00.000 Z,No,Month-to-month,31
1842,2025-10-29 13:44:01.510 Z,2024Q1,-69175,1564-NTYXF,Female,No,Yes,No,40111,Fiber optic,1939-10-28 00:00:00.000 Z,Electronic check,Attitude of support person,No,No,738,Yes,Yes,No,Bandung,Yes,1076191,82,No,No,Yes,738,Jawa Barat,ID,2024-03-30 00:00:00.000 Z,Yes,Month-to-month,9
763,2025-10-29 13:44:01.296 Z,2023Q1,-86705,0564-JJHGS,Male,No,No,Yes,80114,Fiber optic,2001-01-26 00:00:00.000 Z,Electronic check,Limited range of services,No,No,2005.5,Yes,Yes,No,Denpasar,Yes,1152126,95.5,No,No,Yes,4011,Bali,ID,2023-03-22 00:00:00.000 Z,Yes,Month-to-month,21
4291,2025-10-29 13:44:01.799 Z,2021Q1,-86705,4293-ETKAP,Female,Yes,No,Yes,80114,DSL,1993-11-16 00:00:00.000 Z,Bank transfer (automatic),,Yes,No,3811.2,No,Yes,Yes,Denpasar,Yes,1152126,79.4,No,Yes,Yes,15244.8,Bali,ID,2021-01-16 00:00:00.000 Z,Yes,Two year,48
3262,2025-10-29 13:44:01.692 Z,2020Q4,-77956,9894-QMIMJ,Female,No,No,No,55111,DSL,1969-08-08 00:00:00.000 Z,Bank transfer (automatic),,No,Yes,2845.8,No,No,Yes,Yogyakarta,No,1103695,55.8,No,No,Yes,14229,DI Yogyakarta,ID,2020-10-09 00:00:00.000 Z,No,One year,51
5855,2025-10-29 13:44:01.950 Z,2025Q3,-69667,4097-YODCF,Male,No,No,Yes,50135,Fiber optic,2005-07-08 00:00:00.000 Z,Electronic check,,No,No,-934.2,No,Yes,Yes,Semarang,Yes,1104167,103.8,Yes,Yes,Yes,-934.2,Jawa Tengah,ID,2025-09-04 00:00:00.000 Z,Yes,One year,-9
5756,2025-10-29 13:44:01.941 Z,2021Q1,-62088,4274-DRSQT,Female,No,No,Yes,10110,Fiber optic,2005-03-23 00:00:00.000 Z,Bank transfer (automatic),,No,No,4089.4,No,Yes,Yes,Jakarta,Yes,1068456,88.9,No,No,Yes,16357.6,DKI Jakarta,ID,2021-03-15 00:00:00.000 Z,No,One year,46
4867,2025-10-29 13:44:01.855 Z,2023Q4,-69667,9938-TKDGL,Male,Yes,No,Yes,50135,Fiber optic,1976-11-16 00:00:00.000 Z,Electronic check,,Yes,No,1294.15,No,No,No,Semarang,Yes,1104167,99.55,Yes,Yes,Yes,1294.15,Jawa Tengah,ID,2023-11-25 00:00:00.000 Z,Yes,Two year,13
441,2025-10-29 13:44:01.239 Z,2024Q3,35952,5047-LHVLY,Male,No,Yes,No,20111,DSL,1948-08-30 00:00:00.000 Z,Mailed check,Extra data charges,No,Yes,150.45,Yes,No,No,Medan,Yes,986722,50.15,No,No,Yes,150.45,Sumatera Utara,ID,2024-09-20 00:00:00.000 Z,No,Month-to-month,3
1578,2025-10-29 13:44:01.458 Z,2025Q1,-69175,9033-EOXWV,Female,Yes,No,Yes,40111,DSL,1972-06-04 00:00:00.000 Z,Mailed check,Don't know,No,No,-222.15,Yes,Yes,No,Bandung,No,1076191,74.05,No,No,Yes,-222.15,Jawa Barat,ID,2025-03-27 00:00:00.000 Z,Yes,One year,-3
4941,2025-10-29 13:44:01.864 Z,2023Q1,-69667,9741-YLNTD,Male,Yes,No,No,50135,Fiber optic,2005-08-12 00:00:00.000 Z,Bank transfer (automatic),,No,No,1846.95,No,Yes,No,Semarang,Yes,1104167,87.95,No,No,Yes,3693.9,Jawa Tengah,ID,2023-03-17 00:00:00.000 Z,Yes,Month-to-month,21
4995,2025-10-29 13:44:01.866 Z,2021Q1,-72575,2542-HYGIQ,Female,No internet service,No,No internet service,60119,No,1969-01-19 00:00:00.000 Z,Credit card (automatic),,No,No internet service,937.65,No,No,No internet service,Surabaya,No,1127521,19.95,No internet service,No,Yes,3750.6,Jawa Timur,ID,2021-01-23 00:00:00.000 Z,No internet service,Month-to-month,47
6551,2025-10-29 13:44:02.015 Z,2023Q1,-72575,8778-LMWTJ,Female,No,No,No,60119,Fiber optic,1976-04-28 00:00:00.000 Z,Electronic check,,No,No,1646.7,No,No,No,Surabaya,Yes,1127521,74.85,Yes,No,Yes,3293.4,Jawa Timur,ID,2023-02-11 00:00:00.000 Z,No,Month-to-month,22
6287,2025-10-29 13:44:01.989 Z,2021Q2,-62088,3915-ODIYG,Male,No,Yes,No,10110,DSL,1957-02-05 00:00:00.000 Z,Electronic check,,No,No,3228.75,No,Yes,Yes,Jakarta,Yes,1068456,71.75,Yes,No,Yes,12915,DKI Jakarta,ID,2021-04-03 00:00:00.000 Z,Yes,One year,45
177,2025-10-29 13:44:01.149 Z,2025Q1,-69175,1029-QFBEN,Male,No internet service,No,No internet service,40111,No,1984-02-13 00:00:00.000 Z,Mailed check,Competitor offered more data,No,No internet service,-39.1,Yes,No,No internet service,Bandung,No,1076191,19.55,No internet service,No,Yes,-39.1,Jawa Barat,ID,2025-02-09 00:00:00.000 Z,No internet service,Month-to-month,-2
3134,2025-10-29 13:44:01.679 Z,2020Q2,35952,5515-RUGKN,Male,No,No,No,20111,DSL,1972-09-30 00:00:00.000 Z,Credit card (automatic),,No,No,3066,No,No,No,Medan,Yes,986722,54.75,No,No,Yes,15330,Sumatera Utara,ID,2020-05-07 00:00:00.000 Z,Yes,Month-to-month,56
3737,2025-10-29 13:44:01.747 Z,2024Q4,-62088,3133-PZNSR,Male,Yes,No,No,10110,Fiber optic,1964-11-14 00:00:00.000 Z,Credit card (automatic),,Yes,No,195.5,No,Yes,Yes,Jakarta,Yes,1068456,97.75,Yes,Yes,Yes,195.5,DKI Jakarta,ID,2024-10-11 00:00:00.000 Z,Yes,Two year,2
3998,2025-10-29 13:44:01.768 Z,2024Q3,-77956,4003-OCTMP,Female,Yes,No,No,55111,DSL,1963-12-08 00:00:00.000 Z,Electronic check,,Yes,No,192,No,No,No,Yogyakarta,Yes,1103695,64,Yes,No,Yes,192,DI Yogyakarta,ID,2024-09-29 00:00:00.000 Z,Yes,One year,3
460,2025-10-29 13:44:01.241 Z,2025Q1,-51477,7279-BUYWN,Female,No,Yes,Yes,90111,Fiber optic,1934-04-08 00:00:00.000 Z,Electronic check,Attitude of support person,No,Yes,-226.4,Yes,Yes,Yes,Makassar,Yes,1194327,113.2,Yes,No,Yes,-226.4,Sulawesi Selatan,ID,2025-02-21 00:00:00.000 Z,Yes,Month-to-month,-2
1871,2025-10-29 13:44:01.511 Z,2020Q3,35952,7795-CFOCW,Male,Yes,No,No,20111,DSL,1998-07-21 00:00:00.000 Z,Bank transfer (automatic),,No,Yes,2241.9,No,No phone service,No,Medan,No,986722,42.3,Yes,No,No,11209.5,Sumatera Utara,ID,2020-07-27 00:00:00.000 Z,No,One year,53
4973,2025-10-29 13:44:01.865 Z,2020Q2,-86705,0017-IUDMW,Female,Yes,No,Yes,80114,Fiber optic,1995-06-20 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,6540.8,No,Yes,Yes,Denpasar,Yes,1152126,116.8,Yes,Yes,Yes,32704,Bali,ID,2020-05-15 00:00:00.000 Z,Yes,Two year,56
1384,2025-10-29 13:44:01.423 Z,2022Q4,-77956,3235-ETOOB,Male,No,No,No,55111,Fiber optic,2004-04-04 00:00:00.000 Z,Electronic check,Competitor offered higher download speeds,Yes,No,1862.5,Yes,No,No,Yogyakarta,Yes,1103695,74.5,Yes,No,Yes,3725,DI Yogyakarta,ID,2022-11-28 00:00:00.000 Z,No,Month-to-month,25
2969,2025-10-29 13:44:01.652 Z,2024Q3,-12379,4472-VESGY,Female,No,No,No,76113,Fiber optic,1974-08-24 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,392.6,No,Yes,Yes,Balikpapan,No,1168523,98.15,Yes,Yes,Yes,392.6,Kalimantan Timur,ID,2024-08-11 00:00:00.000 Z,Yes,Month-to-month,4
470,2025-10-29 13:44:01.242 Z,2025Q3,-29909,6910-HADCM,Female,No,No,No,30111,Fiber optic,2002-12-06 00:00:00.000 Z,Electronic check,Attitude of support person,No,Yes,-534.45,Yes,No,No,Palembang,No,1047567,76.35,No,No,Yes,-534.45,Sumatera Selatan,ID,2025-07-10 00:00:00.000 Z,No,Month-to-month,-7
4131,2025-10-29 13:44:01.786 Z,2025Q1,-62088,5133-POWUA,Male,No,No,No,10110,DSL,1995-11-27 00:00:00.000 Z,Mailed check,,No,No,-91.6,No,No,No,Jakarta,Yes,1068456,45.8,No,No,Yes,-91.6,DKI Jakarta,ID,2025-02-20 00:00:00.000 Z,No,Month-to-month,-2
3409,2025-10-29 13:44:01.710 Z,2024Q3,-77956,2190-BCXEC,Female,Yes,No,No,55111,Fiber optic,2002-09-05 00:00:00.000 Z,Credit card (automatic),,Yes,No,394.25,No,Yes,No,Yogyakarta,Yes,1103695,78.85,No,No,Yes,394.25,DI Yogyakarta,ID,2024-07-07 00:00:00.000 Z,No,Month-to-month,5
4392,2025-10-29 13:44:01.808 Z,2024Q4,-86705,4176-FXYBO,Male,No,No,Yes,80114,Fiber optic,1961-07-03 00:00:00.000 Z,Electronic check,,Yes,Yes,0,No,Yes,Yes,Denpasar,No,1152126,109.55,Yes,No,Yes,0,Bali,ID,2024-12-08 00:00:00.000 Z,Yes,Month-to-month,0
5160,2025-10-29 13:44:01.884 Z,2024Q2,-62088,1619-YWUBB,Female,No internet service,No,No internet service,10110,No,1982-09-30 00:00:00.000 Z,Credit card (automatic),,Yes,No internet service,149.7,No,Yes,No internet service,Jakarta,Yes,1068456,24.95,No internet service,No,Yes,149.7,DKI Jakarta,ID,2024-06-14 00:00:00.000 Z,No internet service,Two year,6
5498,2025-10-29 13:44:01.914 Z,2024Q3,-69175,3420-YJLQT,Female,No,No,No,40111,Fiber optic,1998-02-08 00:00:00.000 Z,Electronic check,,No,No,397.75,No,Yes,Yes,Bandung,No,1076191,79.55,No,No,Yes,397.75,Jawa Barat,ID,2024-07-27 00:00:00.000 Z,No,Month-to-month,5
3412,2025-10-29 13:44:01.710 Z,2020Q4,-77956,7206-PQBBZ,Male,No,Yes,No,55111,Fiber optic,1943-10-04 00:00:00.000 Z,Electronic check,,Yes,No,3580.2,No,No,No,Yogyakarta,Yes,1103695,70.2,No,No,Yes,17901,DI Yogyakarta,ID,2020-10-08 00:00:00.000 Z,No,Month-to-month,51
2695,2025-10-29 13:44:01.623 Z,2023Q4,-62088,6891-JPYFF,Female,No,No,Yes,10110,Fiber optic,1980-11-05 00:00:00.000 Z,Credit card (automatic),,Yes,No,1263,No,Yes,Yes,Jakarta,Yes,1068456,105.25,Yes,Yes,Yes,1263,DKI Jakarta,ID,2023-12-17 00:00:00.000 Z,Yes,Month-to-month,12
928,2025-10-29 13:44:01.335 Z,2022Q1,-62088,6331-EWIEB,Male,No,No,Yes,10110,Fiber optic,1993-03-09 00:00:00.000 Z,Electronic check,Moved,No,No,2898.5,Yes,Yes,No,Jakarta,Yes,1068456,85.25,No,No,Yes,8695.5,DKI Jakarta,ID,2022-03-14 00:00:00.000 Z,No,Month-to-month,34
3912,2025-10-29 13:44:01.765 Z,2022Q4,-29909,9506-UXUSK,Male,No,No,No,30111,Fiber optic,2000-06-22 00:00:00.000 Z,Electronic check,,No,No,1683.6,No,No,No,Palembang,Yes,1047567,70.15,No,No,Yes,3367.2,Sumatera Selatan,ID,2022-12-29 00:00:00.000 Z,No,Month-to-month,24
5434,2025-10-29 13:44:01.912 Z,2024Q4,-29909,0536-ESJEP,Male,No,No,Yes,30111,DSL,1982-04-30 00:00:00.000 Z,Bank transfer (automatic),,Yes,No,0,No,No,Yes,Palembang,Yes,1047567,74.55,Yes,No,Yes,0,Sumatera Selatan,ID,2024-12-30 00:00:00.000 Z,Yes,Two year,0
5106,2025-10-29 13:44:01.882 Z,2025Q3,-12379,1088-CNNKB,Male,Yes,No,No,76113,DSL,1983-05-01 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,-640,No,Yes,Yes,Balikpapan,No,1168523,80,Yes,No,Yes,-640,Kalimantan Timur,ID,2025-07-31 00:00:00.000 Z,Yes,One year,-8
1403,2025-10-29 13:44:01.436 Z,2021Q3,-12379,5143-EGQFK,Female,Yes,Yes,No,76113,DSL,1956-02-14 00:00:00.000 Z,Electronic check,Network reliability,No,No,1245.3,Yes,No phone service,No,Balikpapan,Yes,1168523,29.65,No,No,No,4981.2,Kalimantan Timur,ID,2021-07-03 00:00:00.000 Z,No,Month-to-month,42
670,2025-10-29 13:44:01.282 Z,2024Q1,-12379,4910-GMJOT,Female,No,No,Yes,76113,Fiber optic,1962-09-16 00:00:00.000 Z,Electronic check,Don't know,No,No,946,Yes,Yes,No,Balikpapan,Yes,1168523,94.6,No,No,Yes,946,Kalimantan Timur,ID,2024-02-25 00:00:00.000 Z,Yes,Month-to-month,10
5581,2025-10-29 13:44:01.923 Z,2025Q2,-29909,7298-IZWLY,Female,No internet service,No,No internet service,30111,No,2004-12-23 00:00:00.000 Z,Mailed check,,No,No internet service,-97,No,No,No internet service,Palembang,Yes,1047567,19.4,No internet service,No,Yes,-97,Sumatera Selatan,ID,2025-05-26 00:00:00.000 Z,No internet service,Month-to-month,-5
3279,2025-10-29 13:44:01.693 Z,2021Q1,-69175,6637-KYRCV,Female,No,No,No,40111,DSL,1988-11-24 00:00:00.000 Z,Electronic check,,Yes,No,1433.5,No,No phone service,Yes,Bandung,Yes,1076191,30.5,No,Yes,No,5734,Jawa Barat,ID,2021-01-22 00:00:00.000 Z,No,Month-to-month,47
1613,2025-10-29 13:44:01.472 Z,2025Q3,-12379,9249-FXSCK,Female,Yes,No,Yes,76113,Fiber optic,1967-10-08 00:00:00.000 Z,Credit card (automatic),Competitor offered more data,No,No,-778.75,Yes,Yes,Yes,Balikpapan,Yes,1168523,111.25,Yes,No,Yes,-778.75,Kalimantan Timur,ID,2025-07-29 00:00:00.000 Z,Yes,One year,-7
1861,2025-10-29 13:44:01.511 Z,2025Q1,-69667,0723-DRCLG,Female,No,Yes,No,50135,Fiber optic,1959-01-30 00:00:00.000 Z,Electronic check,Competitor made better offer,Yes,No,-223.35,Yes,Yes,No,Semarang,Yes,1104167,74.45,No,No,Yes,-223.35,Jawa Tengah,ID,2025-03-03 00:00:00.000 Z,No,Month-to-month,-3
3702,2025-10-29 13:44:01.745 Z,2023Q3,-12379,7878-JGDKK,Male,No,No,No,76113,DSL,1972-09-28 00:00:00.000 Z,Mailed check,,No,No,712.8,No,No,No,Balikpapan,No,1168523,44.55,No,No,Yes,1425.6,Kalimantan Timur,ID,2023-09-05 00:00:00.000 Z,No,Month-to-month,16
3582,2025-10-29 13:44:01.724 Z,2021Q3,35952,0869-PAPRP,Female,No,Yes,Yes,20111,Fiber optic,1957-12-06 00:00:00.000 Z,Credit card (automatic),,Yes,Yes,3513.7,No,No,No,Medan,Yes,986722,85.7,No,No,Yes,14054.8,Sumatera Utara,ID,2021-08-11 00:00:00.000 Z,No,Month-to-month,41
4882,2025-10-29 13:44:01.856 Z,2022Q2,-62088,2476-YGEFM,Female,No,No,No,10110,Fiber optic,1980-06-07 00:00:00.000 Z,Credit card (automatic),,No,No,2508,No,Yes,No,Jakarta,Yes,1068456,76,No,No,Yes,7524,DKI Jakarta,ID,2022-04-02 00:00:00.000 Z,No,Month-to-month,33
861,2025-10-29 13:44:01.318 Z,2023Q4,-86705,7786-WBJYI,Female,No,No,No,80114,Fiber optic,1991-02-28 00:00:00.000 Z,Bank transfer (automatic),Price too high,No,No,1091.3,Yes,Yes,Yes,Denpasar,No,1152126,77.95,No,No,Yes,1091.3,Bali,ID,2023-11-06 00:00:00.000 Z,No,Month-to-month,14
2804,2025-10-29 13:44:01.639 Z,2023Q2,-29909,8480-PPONV,Male,Yes,No,Yes,30111,Fiber optic,1987-09-18 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,2311,No,Yes,Yes,Palembang,No,1047567,115.55,Yes,Yes,Yes,4622,Sumatera Selatan,ID,2023-04-25 00:00:00.000 Z,Yes,Two year,20
3247,2025-10-29 13:44:01.691 Z,2021Q2,-62088,7010-BRBUU,Male,No internet service,No,No internet service,10110,No,1990-09-17 00:00:00.000 Z,Credit card (automatic),,Yes,No internet service,1060.4,No,Yes,No internet service,Jakarta,No,1068456,24.1,No internet service,Yes,Yes,4241.6,DKI Jakarta,ID,2021-04-24 00:00:00.000 Z,No internet service,Two year,44
2415,2025-10-29 13:44:01.591 Z,2025Q1,35952,6786-OBWQR,Female,No,No,Yes,20111,Fiber optic,1983-06-12 00:00:00.000 Z,Electronic check,,Yes,No,-161.7,No,No,No,Medan,Yes,986722,80.85,No,Yes,Yes,-161.7,Sumatera Utara,ID,2025-02-07 00:00:00.000 Z,No,Month-to-month,-2
3619,2025-10-29 13:44:01.736 Z,2021Q4,-29909,6993-YGFJV,Male,Yes,No,Yes,30111,Fiber optic,1971-05-07 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,4276.9,No,Yes,Yes,Palembang,Yes,1047567,112.55,Yes,No,Yes,1.28306999999999e+16,Sumatera Selatan,ID,2021-10-25 00:00:00.000 Z,Yes,Two year,38
5463,2025-10-29 13:44:01.913 Z,2024Q2,-12379,0899-LIIBW,Male,No,No,Yes,76113,Fiber optic,1994-02-16 00:00:00.000 Z,Electronic check,,Yes,Yes,605.1,No,Yes,No,Balikpapan,No,1168523,100.85,No,No,Yes,605.1,Kalimantan Timur,ID,2024-06-27 00:00:00.000 Z,Yes,Month-to-month,6
5217,2025-10-29 13:44:01.893 Z,2021Q3,-51477,7216-KAOID,Male,No internet service,No,No internet service,90111,No,1977-08-24 00:00:00.000 Z,Bank transfer (automatic),,Yes,No internet service,760.5,No,No,No internet service,Makassar,No,1194327,19.5,No internet service,Yes,Yes,3042,Sulawesi Selatan,ID,2021-09-23 00:00:00.000 Z,No internet service,One year,39
1568,2025-10-29 13:44:01.457 Z,2023Q4,-51477,5383-MMTWC,Female,No,Yes,No,90111,Fiber optic,1937-12-28 00:00:00.000 Z,Electronic check,Limited range of services,Yes,No,1092,Yes,Yes,No,Makassar,Yes,1194327,84,No,No,Yes,1092,Sulawesi Selatan,ID,2023-12-06 00:00:00.000 Z,Yes,Month-to-month,13
667,2025-10-29 13:44:01.282 Z,2024Q1,35952,9600-UDOPK,Male,No,No,Yes,20111,Fiber optic,1966-09-19 00:00:00.000 Z,Credit card (automatic),Lack of self-service on Website,Yes,No,940.5,Yes,Yes,No,Medan,Yes,986722,94.05,No,No,Yes,940.5,Sumatera Utara,ID,2024-02-06 00:00:00.000 Z,Yes,Month-to-month,10
84,2025-10-29 13:44:01.094 Z,2021Q1,-86705,0122-OAHPZ,Female,No,No,No,80114,Fiber optic,1970-02-13 00:00:00.000 Z,Electronic check,Price too high,No,No,3470.95,Yes,Yes,No,Denpasar,Yes,1152126,73.85,No,No,Yes,13883.8,Bali,ID,2021-01-23 00:00:00.000 Z,No,Month-to-month,47
6561,2025-10-29 13:44:02.015 Z,2023Q2,35952,2378-VTKDH,Male,No,Yes,Yes,20111,Fiber optic,1934-03-14 00:00:00.000 Z,Electronic check,,Yes,Yes,1982.65,No,Yes,Yes,Medan,Yes,986722,104.35,No,No,Yes,3965.3,Sumatera Utara,ID,2023-05-30 00:00:00.000 Z,Yes,Month-to-month,19
1125,2025-10-29 13:44:01.375 Z,2020Q3,-86705,5442-UTCVD,Male,No,No,No,80114,Fiber optic,1965-03-12 00:00:00.000 Z,Electronic check,Attitude of service provider,No,Yes,4776.2,Yes,Yes,No,Denpasar,No,1152126,91.85,No,No,Yes,23881,Bali,ID,2020-09-17 00:00:00.000 Z,Yes,Month-to-month,52
6726,2025-10-29 13:44:02.033 Z,2020Q1,-86705,7729-JTEEC,Male,No,No,No,80114,DSL,1978-03-23 00:00:00.000 Z,Electronic check,,Yes,No,2670,No,No,No,Denpasar,Yes,1152126,44.5,No,Yes,Yes,13350,Bali,ID,2020-01-25 00:00:00.000 Z,No,Month-to-month,60
3572,2025-10-29 13:44:01.724 Z,2024Q2,-86705,2577-GVSIL,Male,Yes,No,Yes,80114,DSL,2005-02-13 00:00:00.000 Z,Bank transfer (automatic),,Yes,No,587.6,No,Yes,No,Denpasar,Yes,1152126,73.45,No,No,Yes,587.6,Bali,ID,2024-04-16 00:00:00.000 Z,Yes,One year,8
6797,2025-10-29 13:44:02.035 Z,2021Q1,-69667,6906-MPARY,Male,Yes,No,No,50135,Fiber optic,1968-04-26 00:00:00.000 Z,Credit card (automatic),,No,No,4211.2,No,No,Yes,Semarang,Yes,1104167,89.6,No,No,Yes,16844.8,Jawa Tengah,ID,2021-02-20 00:00:00.000 Z,Yes,One year,47
753,2025-10-29 13:44:01.295 Z,2023Q2,-12379,7409-KIUTL,Female,No,Yes,No,76113,Fiber optic,1949-03-30 00:00:00.000 Z,Electronic check,Don't know,No,No,1278,Yes,No,No,Balikpapan,Yes,1168523,71,No,No,Yes,2556,Kalimantan Timur,ID,2023-06-12 00:00:00.000 Z,No,Month-to-month,18
4813,2025-10-29 13:44:01.853 Z,2021Q3,-12379,7446-KQISO,Male,Yes,No,Yes,76113,Fiber optic,1963-01-28 00:00:00.000 Z,Bank transfer (automatic),,Yes,Yes,4390,No,Yes,Yes,Balikpapan,Yes,1168523,109.75,No,Yes,Yes,17560,Kalimantan Timur,ID,2021-08-27 00:00:00.000 Z,Yes,Two year,40
